# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-17T02:11:26Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# D58: the combined standard — contractile (tier 1) and support (tier 2) together, one denominator per fiber type; ordered by type-I weight
rank_I	accession	gene	tier	match_rule	w_I	rank_I	cumulative_share_I_in_I_order	w_I_low	w_I_high	w_IIa	rank_IIa	cumulative_share_IIa_in_IIa_order	w_IIa_low	w_IIa_high	w_IIx	rank_IIx	cumulative_share_IIx_in_IIx_order	w_IIx_low	w_IIx_high
122	P09669	COX6C	2	single	0.0007393656922	122	0.8776849073	0.000485681966	0.0009930494184	0.0004009483412	171	0.9133381707	0.0001977506618	0.0006041460206	0.0001827360402	295	0.9321697471	0	0.0004030627702
123	P14927	UQCRB	2	single	0.0007393048509	123	0.8784242122	0.0003292964295	0.001149313272	0.0004489104272	157	0.907435696	0.0002409801172	0.0006568407372	0.0002245455362	246	0.9224259144	0	0.0008924329507
124	P11310	ACADM	2	single	0.0007297257549	124	0.8791539379	0	0.001533141	0.0006377092635	129	0.8928087554	0.0001174142385	0.001158004289	0.0004291829918	152	0.8934873781	0	0.002255313518
125	P14649	MYL6B	2	single	0.0007219882056	125	0.8798759261	0	0.004717573929	4.082848951e-05	666	0.9748864729	0	0.000338753584	4.568794404e-05	714	0.9698341132	0	9.83763057e-05
126	P0DPI2	GATD3	2	single+via_mapping:C21orf33	0.0007090904386	126	0.8805850166	0	0.001832122978	0.0003810100203	177	0.9156676972	0	0.0009547447304	0.0001422842318	348	0.9408296423	0	0.001450448924
127	P10606	COX5B	2	single	0.0007027201412	127	0.8812877367	0.000436154314	0.0009692859685	0.0006228407647	131	0.8940563212	0.0002674742733	0.000978207256	0.0002801491779	205	0.9120524229	0.0001628000974	0.0003974982584
128	P48047	ATP5PO	2	single+via_mapping:ATP5O	0.0006995334698	128	0.8819872702	0.0004571097237	0.0009419572158	0.0003798217722	178	0.916047519	0.0001241817932	0.0006354617513	0.000232901454	239	0.9208261985	0	0.0005839623165
129	P0CG47	UBB	2	shared_split	0.0006977785178	129	0.8826850487	0.0006977785178	0.002791114071	0.0007740813169	107	0.8774357065	0.0007740813169	0.003096325268	0.000822054001	100	0.8628049516	0.000822054001	0.003288216004
130	P42765	ACAA2	2	single	0.000696804943	130	0.8833818536	0	0.001799800882	0.0003394422431	187	0.9192136996	0.0002285085975	0.0004503758886	0.0001593488133	325	0.9373368592	0	0.0008077013654
131	Q13061	TRDN	2	single	0.0006899013923	131	0.884071755	0.0003665720797	0.001013230705	0.001615510396	65	0.8327935775	0.0009392739987	0.002291746794	0.001775494336	61	0.8170922034	0.0004862044372	0.003064784235
132	O15270	SPTLC2	2	single	0.0006873016122	132	0.8847590566	0	0.001517140948	9.629550082e-06	1486	0.9907351213	0	6.693404517e-05	1.024615544e-05	1724	0.9917947082	0	3.804883455e-05
133	Q8TD16	BICD2	2	single	0.0006830002466	133	0.8854420569	0	0.001395945813	5.523376027e-06	2088	0.9951327159	0	0.0006081954427	1.470883947e-06	3316	0.9998554188	1.470883947e-06	1.470883947e-06
134	Q02045	MYL5	2	single	0.0006745956667	134	0.8861166525	0	0.001382084976	2.190483786e-05	936	0.9829828272	0	6.039812906e-05	6.60159459e-06	2171	0.995494881	0	5.887740359e-05
135	Q6YN16	HSDL2	2	single	0.0006676198924	135	0.8867842724	0.0001376094998	0.001197630285	0.0002325550409	237	0.9333458062	0.0001163498442	0.0003487602375	0.000109644039	408	0.9483637994	0	0.0003650555694
136	P38646	HSPA9	2	single	0.0006593130756	136	0.8874435855	0.0003463979352	0.000972228216	0.0004537230337	156	0.9069867856	0.0002968196269	0.0006106264405	0.0001918087082	280	0.9293546683	0	0.0007767220103
137	Q9NPC6	MYOZ2	1	single	0.0006454882757	137	0.8880890738	0	0.001510568787	1.321621933e-05	1217	0.9877088225	0	4.19292814e-05	9.688668613e-06	1779	0.9923405271	0	2.686062024e-05
138	P50993	ATP1A2	2	single	0.0006391403967	138	0.8887282142	0.0003242486516	0.0009540321418	0.0005493665409	140	0.8993331253	0.0001552756442	0.0009434574375	0.0005540645227	131	0.8832605783	0	0.001756715892
139	Q13643	FHL3	1	single	0.0006379134882	139	0.8893661277	0.0004134064648	0.0008624205116	0.0004487555539	158	0.9078844516	0.0002820836682	0.0006154274396	0.0006283846223	120	0.8768362415	0.0003767265557	0.0008800426888
140	O75298	RTN2	1	single	0.0006247224301	140	0.8899908501	0.0003511078904	0.0008983369698	0.0005643823453	138	0.8982272131	0.0002625170327	0.000866247658	0.0009732139049	89	0.8532386066	1.505111675e-05	0.001931376693
141	P99999	CYCS	2	single	0.0006029332046	141	0.8905937833	0	0.001328605316	0.00039428065	172	0.9137324514	0	0.001009257741	0.0002442160906	229	0.9184351303	0	0.001206255659
142	Q96Q06	PLIN4	2	single	0.0005683176933	142	0.891162101	0.0001602471131	0.0009763882734	0.0004143365233	166	0.9113132138	0	0.0008336710479	0.0004087606493	160	0.8968114392	0	0.001043378903
143	P51970	NDUFA8	2	single	0.0005677457243	143	0.8917298467	0.0004165605915	0.0007189308571	0.0002887454839	210	0.9264179508	0.0001187178809	0.0004587730869	0.0001191268312	391	0.9464380597	1.540922718e-05	0.0002228444353
144	P08574	CYC1	2	single	0.0005667564035	144	0.8922966031	0.0001707467586	0.0009627660483	0.0004328726987	161	0.9092089929	0.0001532640098	0.0007124813876	0.0002763588741	212	0.9139977596	0	0.0006026791147
145	Q53GG5	PDLIM3	1	summed:3	0.0005451502903	145	0.8928417534	0.0002610032581	0.0008292973225	0.0007395391976	112	0.8812086731	0.0002661955963	0.001212882799	0.0009298633236	91	0.8551162036	0.0004205756091	0.001439151038
146	P00846	MT-ATP6	2	single	0.0005435142548	146	0.8933852677	0.0002913977536	0.0007956307561	0.000313181274	203	0.9243657925	1.195264042e-05	0.0006144099077	0.0002364284002	237	0.9203583222	0.0001575893864	0.0003152674141
147	P30084	ECHS1	2	single	0.0005413839424	147	0.8939266516	0	0.001261105919	0.0004196880872	164	0.9104844826	0.0001792223622	0.0006601538123	0.0002519525101	226	0.9176959615	0	0.001246273941
148	P11177	PDHB	2	single	0.0005412205294	148	0.8944678721	0.0003432787004	0.0007391623584	0.0004551265752	155	0.9065330626	0.0002344657124	0.000675787438	0.0002777200423	209	0.9131682759	0.0001491116817	0.0004063284028
149	P49821	NDUFV1	2	single	0.000536406858	149	0.895004279	0.0002775155755	0.0007952981405	0.0004294843903	162	0.9096384773	0.0001273195776	0.000731649203	0.0001801067151	301	0.9332539759	8.123294303e-05	0.0002789804873
150	O14558	HSPB6	2	single	0.0005287722507	150	0.8955330513	0	0.001074302182	0.000331857248	190	0.9202121413	0	0.0007637147048	0.000133400059	367	0.9434456958	7.124790005e-05	0.0001955522179
151	O95831	AIFM1	2	single	0.0005217439701	151	0.8960547952	0.000272489327	0.0007709986132	0.0004736927052	148	0.9032899238	0.0003479946354	0.0005993907749	0.0003184994231	191	0.9078467942	0	0.000914312879
152	Q86VF7	NRAP	1	single	0.0005194028554	152	0.8965741981	0.0002962736461	0.0007425320648	0.00047699244	147	0.9028162311	0.0001448275006	0.0008091573794	0.0003487868148	176	0.902892194	0	0.0007194952322
153	P20674	COX5A	2	single	0.000510019576	153	0.8970842177	0.000249656468	0.000770382684	0.000334319328	188	0.9195480189	0.0001551134421	0.000513525214	0.0001566639817	329	0.9379667316	6.23613806e-05	0.0002509665828
154	Q00325	SLC25A3	2	single	0.0005012379139	154	0.8975854556	0.0002300294321	0.0007724463956	0.000501140165	143	0.9008830735	0.0002198883446	0.0007823919854	0.0003014982234	199	0.910339591	0	0.0007875644076
155	Q9NZ45	CISD1	2	single	0.0004940983259	155	0.8980795539	0.000333088056	0.0006551085959	0.0003551155358	181	0.9171266406	0.0002065103693	0.0005037207023	0.0001802873631	300	0.9330738692	0	0.0004643748557
156	P56385	ATP5ME	2	single+via_mapping:ATP5I	0.0004915491179	156	0.898571103	0.0002515970283	0.0007315012074	0.000286876707	211	0.9267048275	0.0001101587333	0.0004635946807	0.0002395039192	235	0.9198832556	0	0.0005090951837
157	P62979	RPS27A	2	shared_split	0.0004885557695	157	0.8990596588	0.0004885557695	0.001954223078	0.0005419798457	141	0.8998751051	0.0005419798457	0.002167919383	0.0005755683426	127	0.8810136533	0.0005755683426	0.00230227337
158	O00330	PDHX	2	single	0.0004870394439	158	0.8995466982	0.000217488633	0.0007565902548	0.0003885416555	175	0.9148989583	0.0002343090419	0.0005427742691	0.0002659435116	219	0.9158903033	0	0.0005565347807
159	P02545	LMNA	2	single	0.0004855176627	159	0.9000322159	0.0001284698724	0.000842565453	0.0004014872044	170	0.9129372224	0	0.001044799819	0.0004048844157	162	0.8976217335	6.693093562e-05	0.0007428378957
160	Q9P0J0	NDUFA13	2	single	0.0004701545789	160	0.9005023705	0.0001590667719	0.000781242386	0.0003516359761	183	0.9178308329	0	0.0009436972892	0.0002185619202	250	0.9233084414	0.0001488117287	0.0002883121116
161	O75208	COQ9	2	single	0.0004669502417	161	0.9009693207	0	0.001106095814	0.0004772168349	146	0.9023392386	0.0002478952865	0.0007065383833	0.0003801677888	169	0.9003606311	0	0.001518914455
162	P16219	ACADS	2	single	0.0004659187374	162	0.9014352394	0	0.001082808155	0.0001828549738	280	0.941982946	7.430905045e-05	0.0002914008971	8.378751794e-05	491	0.956316049	0	0.0003956221828
163	O75147	OBSL1	1	single	0.0004632772929	163	0.9018985167	0	0.001115584286	4.603721823e-05	619	0.9728554736	0	0.0004850533128	0.0002443467197	228	0.9181909142	0	0.0007399869899
164	P81605	DCD	2	single	0.0004611186805	164	0.9023596354	0	0.001115525821	0.00104630613	84	0.8565899321	0	0.002793424174	0.00248904679	49	0.7921784307	0	0.005487075971
165	Q9NX63	CHCHD3	2	single	0.0004586792461	165	0.9028183147	0.000295071239	0.0006222872533	0.0003322651076	189	0.919880284	0.0001944814548	0.0004700487604	0.0001997921055	267	0.9268133876	0.000126831244	0.0002727529669
166	Q96S66	CLCC1	2	single	0.0004516263234	166	0.903269941	0	0.001536872569	1.079036681e-05	1374	0.9895866636	0	0.000150935728	0.005217390539	34	0.7434924222	0.001917325249	0.008517455828
167	Q16795	NDUFA9	2	single	0.0004512604926	167	0.9037212015	0.000250272072	0.0006522489133	0.0003015363995	204	0.9246673289	0.0001020825855	0.0005009902136	0.0001547788769	335	0.9389008683	0	0.0004658176444
168	P42126	ECI1	2	shared_split+shared_split	0.0004473910241	168	0.9041685925	0.0004473910241	0.0008947820483	0.00029022443	209	0.9261292054	0.00029022443	0.0005804488599	0.0001565020647	330	0.9381232337	0.0001565020647	0.0003130041295
169	Q9UBY9	HSPB7	2	summed:3	0.0004469058708	169	0.9046154984	0.0001212470408	0.0007725647008	0.0005000617357	144	0.9013831352	0.0001624439174	0.0008376795539	0.0002307303117	241	0.9212888687	9.042977745e-05	0.000371030846
170	P30038	ALDH4A1	2	single	0.0004468539584	170	0.9050623523	0	0.001000887725	0.0002097324351	248	0.935741116	0	0.002625797934	0.0002002608691	266	0.9266135954	0	0.0009340626775
171	P49753	ACOT2	2	shared_split	0.000441672481	171	0.9055040248	0.000441672481	0.0008833449621	0.0002682143654	218	0.92863829	0.0002682143654	0.0005364287308	9.620931128e-05	450	0.9526562028	9.620931128e-05	0.0001924186226
172	Q16134	ETFDH	2	summed:2	0.0004370256811	172	0.9059410505	0.0002769607008	0.0005970906614	0.0002311080427	239	0.9338084857	0.0001057715611	0.0003564445244	0.0001417019228	351	0.9412553414	0	0.0006023002991
173	P07237	P4HB	2	single	0.0004366336162	173	0.9063776841	0	0.0008995471618	0.0006698401267	122	0.8882326829	0.0002314712341	0.001108209019	0.000822269816	99	0.8619828976	0	0.003003845759
174	Q8WUP2	FBLIM1	2	single	0.0004348392288	174	0.9068125233	0.0001965525581	0.0006731258996	0.0003489644643	185	0.9185296995	0.0003489644643	0.0003489644643	0	3689	1	0	0
175	O95299	NDUFA10	2	single	0.0004316954412	175	0.9072442188	0.000287937032	0.0005754538504	0.0002438889254	229	0.9314441186	0.0001168640593	0.0003709137916	0.0001216005465	383	0.9454756659	7.171553757e-05	0.0001714855553
176	P62258	YWHAE	2	summed:2	0.0004285829441	176	0.9076728017	0.0001027057156	0.0007544601725	0.0006663864529	124	0.8895660734	0.0002258355593	0.001106937347	0.0006610217537	115	0.8736200543	0	0.001511968872
177	P50851	LRBA	2	single	0.0004198933838	177	0.9080926951	0	0.001128782806	0.0007117274473	118	0.8855447782	8.118280101e-05	0.001342272094	0.0002029087152	261	0.9256032579	0	0.0006064458495
178	P35232	PHB1	2	single+via_mapping:PHB	0.0004114252181	178	0.9085041203	0.0002534966795	0.0005693537566	0.0002563966109	224	0.9302040412	9.479980608e-05	0.0004179934156	0.0002183028845	251	0.9235267443	0.0001030441607	0.0003335616083
179	P62987	UBA52	2	shared_split	0.0004005353935	179	0.9089046557	0.0004005353935	0.001602141574	0.000444334351	160	0.9087761202	0.000444334351	0.001777337404	0.0004718713952	142	0.889003068	0.0004718713952	0.001887485581
180	P21912	SDHB	2	summed:2	0.0004000185875	180	0.9093046743	0.0001964625607	0.0006035746142	0.0002402886868	232	0.9321662637	0.0001243309226	0.0003562464511	0.0001271599096	375	0.9444863735	0	0.0003569551468
181	P43487	RANBP1	2	single	0.0003962309087	181	0.9097009052	0.0001653963648	0.0006270654526	3.833457803e-06	2572	0.9973821016	2.87860358e-06	4.788312026e-06	5.424016197e-06	2362	0.9966491607	5.424016197e-06	5.424016197e-06
182	Q9H444	CHMP4B	2	single	0.0003915734462	182	0.9100924787	0.0001122141205	0.0006709327719	6.157182118e-06	1956	0.9943613278	0	0.000218402686	8.791424382e-06	1875	0.9932250646	0	0.0003317199381
183	P14618	PKM	2	summed:2	0.0003866221087	183	0.9104791008	0	0.001889534512	0.003652640144	45	0.7864054112	0	0.009912541553	0.005949570361	33	0.7382750316	0	0.01465216382
184	Q9UII2	ATP5IF1	2	single+via_mapping:ATPIF1	0.0003861487501	184	0.9108652495	0.0001274329773	0.0006448645229	0.0002187710862	241	0.9342461089	0	0.0009062600993	8.725120662e-05	474	0.9548683088	0	0.0002673651532
185	Q86TX2	ACOT1	2	shared_split	0.0003829781919	185	0.9112482277	0.0003829781919	0.0007659563838	0.0002325710953	236	0.9331132512	0.0002325710953	0.0004651421907	8.342396155e-05	492	0.9563994729	8.342396155e-05	0.0001668479231
186	Q7Z3D6	DGLUCY	2	single+via_mapping:C14orf159	0.0003823079479	186	0.9116305357	3.174337183e-05	0.0007328725239	0.0001548148556	310	0.946989345	6.304809848e-05	0.0002465816127	6.566399747e-05	566	0.9618254895	0	0.000369939048
187	A6NNT2	C16orf96	2	single	0.0003806072903	187	0.912011143	0	0.0007675986408	0.0003589772499	180	0.916771525	7.400871764e-05	0.0006439457821	0.0001706961191	312	0.935185024	0	0.0004794125609
188	O75923	DYSF	2	single	0.0003774813133	188	0.9123886243	0.0001948206221	0.0005601420045	0.0004788866111	145	0.9018620218	0.0003361852116	0.0006215880107	0.0005967134742	124	0.8792527833	0.0002590615399	0.0009343654085
189	P00395	MT-CO1	2	single	0.000376538665	189	0.9127651629	0	0.001007215294	0.0001617100295	301	0.9455745814	0	0.0004536841409	4.303173292e-05	742	0.9710756641	0	0.0001138399453
190	P16402	H1-3	2	single+via_mapping:HIST1H1D	0.0003741300876	190	0.913139293	0	0.0008988298643	0.0005565456614	139	0.8987837588	0	0.001202477312	6.686092201e-06	2164	0.9954484339	0	0.0008240063021
191	P42704	LRPPRC	2	single	0.0003685460155	191	0.913507839	0.0002292572863	0.0005078347447	0.0002130784696	246	0.9353211393	7.496788871e-05	0.0003511890504	0.0001487387709	342	0.9399583422	0	0.0004661621603
192	P09493	TPM1	1	summed:4	0.0003681006978	192	0.9138759397	0	0.001998269352	0.01383043795	11	0.5426883434	0	0.03903226654	0.009987931506	23	0.6557743596	0	0.02387810817
193	Q702N8	XIRP1	2	single	0.0003674897917	193	0.9142434295	0	0.001001952192	0.0002533391253	225	0.9304573803	3.75662448e-05	0.0004691120058	0.0001260501174	377	0.944739456	0	0.0005946258344
194	P05091	ALDH2	2	single	0.0003640783743	194	0.9146075079	0.0001757947901	0.0005523619584	0.0001728712745	290	0.9437501509	6.876977649e-05	0.0002769727726	0.0001134684894	399	0.9473604285	0	0.0004461267908
195	O14949	UQCRQ	2	single	0.0003535214157	195	0.9149610293	0.0002276119911	0.0004794308402	0.0002315713898	238	0.9335773776	8.961619002e-05	0.0003735265895	0.0001080536001	414	0.9490158794	0	0.0002654991355
196	O75306	NDUFS2	2	single	0.0003532679163	196	0.9153142972	0.0001852855439	0.0005212502887	0.0002087421027	250	0.9361594162	6.461096938e-05	0.0003528732361	0.0001192981607	390	0.9463189329	7.658961322e-05	0.0001620067082
197	P27338	MAOB	2	single	0.0003438415852	197	0.9156581388	0.0001516185258	0.0005360646445	0.0001690874515	294	0.9444288461	7.024266184e-05	0.0002679322411	0.0001036565452	423	0.9499669843	6.649671366e-05	0.0001408163768
198	O75489	NDUFS3	2	single	0.0003370272264	198	0.915995166	0.0001793284116	0.0004947260411	0.0002823492359	213	0.9272697263	4.999639323e-05	0.0005147020786	0.0001917659906	281	0.9295464343	8.214995082e-05	0.0003013820304
199	Q2TBA0	KLHL40	1	single	0.0003332889996	199	0.916328455	0.000207105722	0.0004594722772	0.0001944957498	262	0.9385821713	8.320074617e-05	0.0003057907535	0.000123332889	379	0.9449865304	6.289050049e-05	0.0001837752776
200	Q02978	SLC25A11	2	single	0.0003325252548	200	0.9166609803	0.0001681540881	0.0004968964214	0.0004473342383	159	0.9083317858	7.313524995e-05	0.0008215332267	0.0002822004081	203	0.9114912645	0.0001342518704	0.0004301489459
201	Q9UKS6	PACSIN3	2	single	0.0003308804383	201	0.9169918607	0.0001165404736	0.0005452204029	0.0001417098854	330	0.9499436253	3.065978541e-05	0.0002527599854	0.0002403658261	234	0.9196437517	0	0.0006459869971
202	P47756	CAPZB	1	single	0.0003297800732	202	0.9173216408	0	0.0006927382211	0.0003445578651	186	0.9188742574	0.0001917066051	0.0004974091252	0.0003411095144	178	0.9035815722	0.0001581733059	0.0005240457228
203	P16157	ANK1	1	summed:2	0.000325969411	203	0.9176476102	0	0.0007296696624	0.0001879100213	274	0.9408745071	6.969257839e-05	0.0003061274642	0.0004041152251	163	0.8980258487	0.0001841663326	0.0006240641175
204	P13807	GYS1	2	single	0.0003229616775	204	0.9179705719	0.0001046512727	0.0005412720822	0.0003230052752	194	0.9215208788	9.341265636e-05	0.0005525978941	0.000412865538	157	0.8955819656	0	0.001168471105
205	P01040	CSTA	2	single	0.0003215370171	205	0.9182921089	0	0.0007594676261	0.0001229027442	356	0.9533839293	0	0.006425514275	9.437496794e-05	457	0.9533204741	0	0.03086161194
206	P16403	H1-2	2	single+via_mapping:HIST1H1C	0.0003212839595	206	0.9186133929	0.0001509913563	0.0004915765626	0.0003279958835	193	0.9211978735	0	0.0008919265106	0.0003783159246	170	0.9007389471	0	0.0008292118292
207	P19404	NDUFV2	2	single	0.0003205073918	207	0.9189339003	0.0001677750326	0.0004732397509	0.0002590096156	222	0.9296904779	0.0001127832781	0.0004052359532	9.695900133e-05	448	0.9524636289	6.245288306e-05	0.0001314651196
208	Q92523	CPT1B	2	single	0.0003153375558	208	0.9192492378	0.000136955039	0.0004937200726	0.000152918645	313	0.9474503371	4.309713693e-05	0.000262740153	0.0001075663307	416	0.9492311835	0	0.0002412401087
209	P23327	HRC	1	single	0.0003125027944	209	0.9195617406	0.0001318076369	0.0004931979519	0.0002507162156	226	0.9307080966	0	0.0009075350775	0.0002201051656	248	0.9228699	0	0.0006821208342
210	P31937	HIBADH	2	single	0.0003106317941	210	0.9198723724	0	0.0006350768072	0.0002398809423	234	0.9326462417	0.000104840266	0.0003749216185	0.0001581663294	327	0.9376532593	0	0.0004906521267
211	P35613	BSG	2	summed:2	0.0003096112541	211	0.9201819837	0.0001051155189	0.0005141069893	0.0002825495113	212	0.9269873771	0.0001495800352	0.0004155189874	0.000429453602	151	0.8930581951	0	0.001077129447
212	Q16718	NDUFA5	2	single	0.000307369175	212	0.9204893528	0.0001753869462	0.0004393514037	0.0002095580684	249	0.9359506741	7.502002703e-05	0.0003440961098	0.0001270323631	376	0.9446134059	5.003684228e-05	0.0002040278839
213	P08237	PFKM	2	summed:2	0.0003067683863	213	0.9207961212	0	0.0006544034617	0.001969888745	58	0.8205597182	0	0.003966797641	0.00189300626	58	0.8116729844	0.0001523987247	0.003633613795
214	Q8N3V7	SYNPO	1	summed:2	0.0003045714039	214	0.9211006926	0.0001948322023	0.0004143106056	0.0001547303274	311	0.9471440753	4.295017172e-05	0.0002665104831	0.0002278734669	244	0.9219760939	0.0001456990526	0.0003100478812
215	P30048	PRDX3	2	single	0.0003031090457	215	0.9214038017	0	0.000634087629	0.0001968687964	261	0.9383876755	6.503293791e-05	0.0003287046549	0.0001722273122	311	0.9350143279	0	0.0008816497914
216	Q9Y277	VDAC3	2	summed:2	0.0003025934318	216	0.9217063951	0.0001592019209	0.0004459849427	0.0001833074796	278	0.9416170075	2.309057449e-05	0.0003435243848	9.976569476e-05	435	0.9511855769	3.705146369e-05	0.0001624799258
217	P56134	ATP5MF	2	shared_group	0.0003024153313	217	0.9220088104	0.0003024153313	0.0003024153313	0.0003149366052	200	0.9234238183	0.0003149366052	0.0003149366052	0.0001568083882	328	0.9378100677	0.0001568083882	0.0001568083882
218	Q9HB71	CACYBP	2	single	0.000302403667	218	0.9223112141	0.000302403667	0.000302403667	2.143153135e-06	3218	0.9993015084	0	4.465677295e-05	1.427478471e-05	1437	0.9883012306	0	3.350386189e-05
219	P00387	CYB5R3	2	single	0.0003019587437	219	0.9226131728	0	0.000847767167	0.0001355182192	341	0.9514676144	4.779448775e-05	0.0002232419508	0.0001978590328	272	0.9278075006	0	0.0004017613024
220	Q96A32	MYL11	2	single+via_mapping:MYLPF	0.0002964028489	220	0.9229095757	0	0.002736854335	0.0153282119	9	0.5139781698	0.01149220355	0.01916422025	0.01537245	11	0.5178750116	0.01041252923	0.02033237076
221	Q99623	PHB2	2	single	0.0002943367549	221	0.9232039124	0.000201946605	0.0003867269047	0.0001881096893	273	0.9406865971	7.204886224e-05	0.0003041705163	9.490485964e-05	454	0.9530368453	3.586776233e-05	0.000153941957
222	Q8TDC0	MYOZ3	1	single	0.000284916528	222	0.923488829	7.997222455e-05	0.0004898608314	0.0004596674271	154	0.906077936	0.000130825191	0.0007885096632	0.0005510180967	133	0.88436527	0.0002982188016	0.0008038173919
223	O75964	ATP5MG	2	single+via_mapping:ATP5L	0.0002791253276	223	0.9237679543	0.0001796570389	0.0003785936164	0.0001975992814	259	0.9379933584	1.490750981e-05	0.000380291053	0.000139345624	354	0.9416768679	5.460140253e-05	0.0002240898455
