# GENERATED by mass_fractions_pools.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T21:22:20Z
# category    = blood
# pool erythrocytes: bryk_2017 file.1 data/literature/bryk_2017/pr7b00025_si_002.xlsx sha256 de865512e5f0478dc6ba2e17258013fa7084a74144fdf1c07bd0e9174daf6400; sheet 'Table S3', header row 3; Bryk AH, Wiśniewski JR. Quantitative analysis of human red blood cell proteome. J Proteome Res 2017;16(8):2752-2761.  [author list verified 2026-09-18 from the article PDF on disk]
# pool plasma: geyer_2016 file.1 data/literature/geyer_2016/1-s2.0-S2405471216300722-mmc3.xlsx sha256 ccffa0e715fa41a3c839842830bcdea45e068004b6b9e1096133c38a6d0921d2; sheet 'Supplementary Table S2', header row 1; Geyer PE, Kulak NA, Pichler G, Holdt LM, Teupser D, Mann M. Plasma proteome profiling to assess human health and disease. Cell Syst 2016;2(3):185-195.  [author list verified 2026-09-18 from the article PDF on disk]
# accessions  = config/blood/accessions.ini sha256 ca1780b8054f3bd0c63af53ab3bf3232e35cca24e13302444f0e92a8639fb271
# composition = outputs/blood/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 5fa362bcf0b6766e6d694840c9c21f80e8d5c70b324748fd239b4caa786cd439
# rules       = B0 (hash), D105 (published mass share, no MW step), D108 (mean of replicates), D47 (summed rows), D48 (shared rows), D53a, D31 (within pool), B5 (low/high), A7, D113 (immunoglobulin bound)
accession	gene	w	w_low	w_high	cumulative_w	match_rule
P68871	HBB	0.2682579554	0.2555590408	0.28095687	0.2682579554	summed:2
P69905	HBA1	0.2276286472	0.2197449648	0.2355123295	0.4958866025	summed:2
P00915	CA1	0.05250479068	0.04672500736	0.05828457399	0.5483913932	summed:4
P02042	HBD	0.04081668691	0.03814799538	0.04348537843	0.5892080801	summed:2
P32119	PRDX2	0.03459605098	0.0322963338	0.03689576817	0.6238041311	single
P02730	SLC4A1	0.03152240535	0.02827801988	0.03476679083	0.6553265364	single
P11277	SPTB	0.02352965618	0.02308179611	0.02397751626	0.6788561926	summed:2
P02549	SPTA1	0.02206437582	0.02159154017	0.02253721147	0.7009205685	summed:2
P04040	CAT	0.01988345131	0.01831781582	0.02144908681	0.7208040198	single
P00918	CA2	0.01725974607	0.01570093402	0.01881855812	0.7380637658	single
P30043	BLVRB	0.01474857252	0.0134702696	0.01602687544	0.7528123384	single
P16157	ANK1	0.01323279281	0.01203538492	0.01443020071	0.7660451312	summed:8
P60709	ACTB	0.006882960763	0.006062838495	0.007703083031	0.7729280919	single
P30041	PRDX6	0.006126189901	0.005002729368	0.007249650434	0.7790542818	single
P69892	HBG2	0.005437438639	0.001730968002	0.009143909277	0.7844917205	summed:2
Q13228	SELENBP1	0.005423654769	0.004437141433	0.006410168106	0.7899153752	single
P04406	GAPDH	0.00480953054	0.004542738642	0.005076322437	0.7947249058	summed:2
P07738	BPGM	0.004671350227	0.004333288258	0.005009412196	0.799396256	single
P16452	EPB42	0.004413784716	0.003221768684	0.005605800749	0.8038100407	single
P07195	LDHB	0.003759204946	0.003088797403	0.004429612489	0.8075692457	single
P37840	SNCA	0.003515192626	0.002883039893	0.00414734536	0.8110844383	single
P61026	RAB10	0.00317209627	0.001573039889	0.004771152651	0.8142565346	single
P04075	ALDOA	0.002965661125	0.002749335159	0.003181987091	0.8172221957	single
P62979	RPS27A	0.002850837625	0.00246142876	0.00324024649	0.8200730333	single
P11171	EPB41	0.002779697471	0.002395181814	0.003164213127	0.8228527308	summed:6
P78417	GSTO1	0.002752381913	0.002264995801	0.003239768024	0.8256051127	single
P13716	ALAD	0.002728583988	0.002415680911	0.003041487065	0.8283336967	summed:3
P27105	STOM	0.002727705265	0.002336338758	0.003119071772	0.831061402	single
P00441	SOD1	0.002648520909	0.002367216787	0.00292982503	0.8337099229	single
Q06830	PRDX1	0.002576286636	0.001931258431	0.003221314841	0.8362862095	single
P26447	S100A4	0.00252268517	0.002086154914	0.002959215427	0.8388088947	single
P00491	PNP	0.002487092632	0.002164354006	0.002809831257	0.8412959873	single
P00558	PGK1	0.002353573298	0.002198275805	0.002508870791	0.8436495606	single
P62937	PPIA	0.001981796199	0.00164545128	0.002318141119	0.8456313568	summed:2
P62258	YWHAE	0.001887459418	0.001396190375	0.002378728461	0.8475188162	single
P55072	VCP	0.001789644912	0.001318769475	0.00226052035	0.8493084611	single
P60174	TPI1	0.001785138094	0.001493757371	0.002076518816	0.8510935992	single
P13798	APEH	0.001693130125	0.001614863545	0.001771396706	0.8527867293	single
P00568	AK1	0.001675953832	0.001418713969	0.001933193696	0.8544626832	single
P11142	HSPA8	0.001672384045	0.001524789253	0.001819978838	0.8561350672	summed:4
P62826	RAN	0.001587574488	0.001382619885	0.001792529091	0.8577226417	single
P06703	S100A6	0.001554625848	0.00131966153	0.001789590167	0.8592772676	single
P22392	NME2	0.001516446516	0.001379257742	0.001653635291	0.8607937141	summed:2
P00352	ALDH1A1	0.001409522176	0.0012772981	0.001541746252	0.8622032363	summed:2
Q14679	TTLL4	0.001408343964	0.001044988334	0.001771699594	0.8636115802	single
P53396	ACLY	0.001392958759	0.001045364464	0.001740553054	0.865004539	single
P06753	TPM3	0.001350335685	0.001082143402	0.001618527968	0.8663548747	summed:5
Q99497	PARK7	0.001348570001	0.001267305337	0.001429834666	0.8677034447	single
P02008	HBZ	0.001314215662	0.0004767575243	0.002151673801	0.8690176603	single
Q96RQ1	ERGIC2	0.001274617982	0.0007080307282	0.001841205235	0.8702922783	single
P50395	GDI2	0.001194334841	0.0009394122747	0.001449257407	0.8714866131	single
P54725	RAD23A	0.001170707495	0.00101394371	0.001327471279	0.8726573206	summed:2
Q14738	PPP2R5D	0.001158415259	0.0009681525767	0.001348677941	0.8738157359	single
P06733	ENO1	0.001154094259	0.0009940081517	0.001314180367	0.8749698302	single
Q9NZD4	AHSP	0.001098095685	0.0007257714345	0.001470419937	0.8760679258	single
Q86VP6	CAND1	0.001092158922	0.000937717615	0.001246600229	0.8771600848	summed:2
Q14254	FLOT2	0.001068198219	0.0009422429573	0.00119415348	0.878228283	summed:2
P78371	CCT2	0.001055265882	0.000869102271	0.001241429492	0.8792835489	single
Q5TDH0	DDI2	0.00103486599	0.0008666515345	0.001203080446	0.8803184149	single
P20810	CAST	0.001003568436	0.0009016948496	0.001105442022	0.8813219833	summed:5
P35612	ADD2	0.001002933195	0.000873380199	0.001132486192	0.8823249165	summed:3
P22314	UBA1	0.001001967352	0.0007357925872	0.001268142117	0.8833268838	single
Q14974	KPNB1	0.0009583964907	0.0007857359134	0.001131057068	0.8842852803	single
P21980	TGM2	0.0009331672553	0.0007642167057	0.001102117805	0.8852184476	single
P69891	HBG1	0.0009320787481	0.0001264339341	0.001737723562	0.8861505263	single
P11166	SLC2A1	0.0009144259839	0.0007376591209	0.001091192847	0.8870649523	single
P07384	CAPN1	0.0009131892985	0.0007342476538	0.001092130943	0.8879781416	single
P53004	BLVRA	0.000899306968	0.0001209693216	0.001677644614	0.8888774486	single
P48506	GCLC	0.0008395720664	0.0007998757601	0.0008792683727	0.8897170207	single
P49368	CCT3	0.0008324067683	0.000607819943	0.001056993594	0.8905494274	single
P13489	RNH1	0.000828909549	0.0006232247877	0.00103459431	0.891378337	single
P40925	MDH1	0.0008259914831	0.0007324250507	0.0009195579155	0.8922043285	single
P45974	USP5	0.0008130952678	0.0005772284466	0.001048962089	0.8930174237	single
P23526	AHCY	0.0008106843925	0.000627010611	0.000994358174	0.8938281081	single
P52209	PGD	0.0007934029516	0.0006422831299	0.0009445227734	0.8946215111	single
Q16775	HAGH	0.0007866153681	0.0007634973235	0.0008097334128	0.8954081264	summed:3
Q9UEY8	ADD3	0.0007690074921	0.0005647384586	0.0009732765255	0.8961771339	summed:2
P13807	GYS1	0.0007582944264	0.0001403267864	0.001376262066	0.8969354284	single
P37837	TALDO1	0.0007503167257	0.000610953155	0.0008896802963	0.8976857451	single
P60891	PRPS1	0.0007419353089	0.0006349246382	0.0008489459797	0.8984276804	summed:4
P10599	TXN	0.0007376833206	0.0004313429675	0.001044023674	0.8991653637	single
P48643	CCT5	0.0007274408519	0.0005571113976	0.0008977703061	0.8998928046	single
P30613	PKLR	0.0007109096621	0.0005250104172	0.0008968089069	0.9006037142	single
Q08495	DMTN	0.0007082733431	0.0006494573662	0.00076708932	0.9013119876	summed:4
P63104	YWHAZ	0.0007035103515	0.0006452173766	0.0007618033265	0.9020154979	single
Q53H96	PYCR3	0.0006998600252	0.0001619323646	0.001237787686	0.9027153579	single
P50990	CCT8	0.0006952402423	0.0004868118154	0.0009036686691	0.9034105982	single
P30046	DDT	0.0006934839926	0.0006025859469	0.0007843820384	0.9041040822	single
P17987	TCP1	0.000684191815	0.000444055036	0.000924328594	0.904788274	summed:2
P07900	HSP90AA1	0.0006810185215	0.0006002567861	0.0007617802568	0.9054692925	single
P04632	CAPNS1	0.0006797682592	0.0005478216607	0.0008117148576	0.9061490608	single
P54578	USP14	0.0006781310296	0.0006363534773	0.0007199085819	0.9068271918	single
Q13200	PSMD2	0.0006697437895	0.0005853081817	0.0007541793973	0.9074969356	summed:2
P49327	FASN	0.0006636571337	0.0004082876455	0.0009190266218	0.9081605927	single
P09493	TPM1	0.0006541536245	0.0005225924046	0.0007857148444	0.9088147463	summed:3
P30086	PEBP1	0.0006516665229	0.0006150646566	0.0006882683892	0.9094664129	single
Q9UNZ2	NSFL1C	0.0006461564456	0.0005589869374	0.0007333259538	0.9101125693	summed:2
P00338	LDHA	0.000645701639	0.0005909582348	0.0007004450431	0.910758271	single
Q06323	PSME1	0.0006402746147	0.000570210535	0.0007103386944	0.9113985456	single
P08397	HMBS	0.0006344712208	0.0005119915735	0.0007569508681	0.9120330168	single
Q99832	CCT7	0.0006253876415	0.0004617365527	0.0007890387304	0.9126584044	single
P30626	SRI	0.0006206542377	0.0005768271882	0.0006644812872	0.9132790587	single
P50502	ST13	0.0006170443296	0.0005882286046	0.0006458600547	0.913896103	single
P22061	PCMT1	0.0006160353446	0.0005417903481	0.0006902803412	0.9145121383	single
P30153	PPP2R1A	0.0006122068335	0.0005605277681	0.0006638858988	0.9151243452	single
P61088	UBE2N	0.0006055833583	0.0005101747521	0.0007009919646	0.9157299285	single
P31939	ATIC	0.0006045398982	0.0005097198003	0.0006993599962	0.9163344684	single
P31948	STIP1	0.0005971629272	0.0005143488357	0.0006799770188	0.9169316314	single
P23528	CFL1	0.0005940926328	0.0005022875763	0.0006858976894	0.917525724	single
O75955	FLOT1	0.0005939131447	0.0004179819879	0.0007698443016	0.9181196371	single
Q5T4S7	UBR4	0.00059312855	0.0001145953492	0.001071661751	0.9187127657	single
P40227	CCT6A	0.0005817794089	0.0004329764374	0.0007305823805	0.9192945451	single
P10768	ESD	0.0005771122728	0.0004264815933	0.0007277429522	0.9198716574	single
P09105	HBQ1	0.0005642868866	0.0004830961144	0.0006454776588	0.9204359443	single
P28074	PSMB5	0.0005623864346	0.0004824561079	0.0006423167612	0.9209983307	single
P0DMV9	HSPA1B	0.0005578117457	0.0004193059344	0.000696317557	0.9215561424	single
P35611	ADD1	0.0005506250038	0.0004600971937	0.0006411528139	0.9221067674	summed:4
Q13630	GFUS	0.0005283790894	0.000358627391	0.0006981307878	0.9226351465	summed:2
P00492	HPRT1	0.0005261844233	0.0004351194793	0.0006172493672	0.923161331	single
P28289	TMOD1	0.0005158350419	0.0004461386896	0.0005855313941	0.923677166	single
P50991	CCT4	0.0005156815042	0.0003332665056	0.0006980965028	0.9241928475	single
P24666	ACP1	0.0005040986394	0.0004152465903	0.0005929506885	0.9246969461	summed:2
P63241	EIF5A	0.000498904051	0.0003211573322	0.0006766507698	0.9251958502	single
Q00013	MPP1	0.0004950692617	0.0004713861532	0.0005187523702	0.9256909195	single
P30566	ADSL	0.0004943446994	0.0004312646932	0.0005574247056	0.9261852642	summed:2
P49773	HINT1	0.0004917130366	0.0003117526954	0.0006716733779	0.9266769772	single
P11586	MTHFD1	0.0004914594242	0.0002626566332	0.0007202622152	0.9271684366	summed:2
P49247	RPIA	0.0004913613822	0.0003900775068	0.0005926452576	0.927659798	single
Q00610	CLTC	0.0004883453753	0.0003354005096	0.000641290241	0.9281481434	summed:2
P25325	MPST	0.0004882718715	0.0004388643544	0.0005376793885	0.9286364152	single
Q8IZ83	ALDH16A1	0.0004829288597	0.0004269411514	0.0005389165679	0.9291193441	single
P07451	CA3	0.0004715490874	0.000346296218	0.0005968019568	0.9295908932	single
Q92750	TAF4B	0.0004713181446	0.0001671695114	0.0007754667778	0.9300622113	single
Q9Y4E8	USP15	0.0004625400552	0.0002788652241	0.0006462148864	0.9305247514	summed:2
Q9NTK5	OLA1	0.0004559031409	0.0003888733759	0.0005229329058	0.9309806545	single
P17858	PFKL	0.0004547889029	0.0003495386844	0.0005600391215	0.9314354434	single
Q5XPI4	RNF123	0.0004494947185	0.0002813622196	0.0006176272174	0.9318849382	single
P15531	NME1	0.0004439827595	0.0003186995172	0.0005692660018	0.9323289209	single
P35579	MYH9	0.0004253890502	0	0.0009724277908	0.93275431	single
Q9GZT8	NIF3L1	0.0004174972235	0.0002017797606	0.0006332146863	0.9331718072	single
Q92530	PSMF1	0.0004160780609	0.0003737984343	0.0004583576876	0.9335878852	single
P29401	TKT	0.0004121279164	0.0003286980729	0.0004955577599	0.9340000132	single
P15924	DSP	0.0004088463297	0.0003815280554	0.0004361646041	0.9344088595	single
P28066	PSMA5	0.0004072266135	0.0003550103689	0.0004594428581	0.9348160861	single
Q13404	UBE2V1	0.0004056466394	0.0003748736717	0.000436419607	0.9352217327	single
P27482	CALML3	0.0003996887684	0.0003577954489	0.0004415820879	0.9356214215	single
P17174	GOT1	0.0003971788112	0.0003356312685	0.000458726354	0.9360186003	single
P61970	NUTF2	0.0003933756294	0.0003497109744	0.0004370402845	0.936411976	single
P68036	UBE2L3	0.0003933046468	0.0003044179533	0.0004821913402	0.9368052806	single
O60684	KPNA6	0.0003891561846	0.0003364498298	0.0004418625395	0.9371944368	single
Q02094	RHAG	0.0003888270649	0.0002392450135	0.0005384091164	0.9375832638	single
P00390	GSR	0.0003884156281	0.0002424162693	0.0005344149869	0.9379716795	single
O14818	PSMA7	0.0003827496399	0.0003064203109	0.0004590789689	0.9383544291	summed:2
P25786	PSMA1	0.0003826327812	0.0002622201183	0.000503045444	0.9387370619	single
P68032	ACTC1	0.0003789685282	0.0003422738837	0.0004156631728	0.9391160304	single
P43686	PSMC4	0.000376243301	0.0003176395061	0.0004348470959	0.9394922737	single
P23276	KEL	0.0003717339587	9.294564338e-06	0.0007341733532	0.9398640077	summed:2
P16152	CBR1	0.0003697501295	0.0002360661469	0.000503434112	0.9402337578	single
Q13867	BLMH	0.0003645043523	0.0001708228629	0.0005581858418	0.9405982622	single
P29144	TPP2	0.000361874199	0.0003216917839	0.000402056614	0.9409601364	summed:2
P50570	DNM2	0.0003597986164	0.0001337354819	0.0005858617508	0.941319935	summed:4
Q9Y3I1	FBXO7	0.0003556591822	0.0002782256974	0.0004330926671	0.9416755942	single
Q5VVQ6	YOD1	0.0003530455425	0.0003148731667	0.0003912179183	0.9420286397	single
Q9GZP4	PITHD1	0.0003504202713	0.0003025598917	0.0003982806508	0.94237906	summed:2
Q9NY33	DPP3	0.0003486079711	0.0002582211781	0.0004389947641	0.942727668	single
P26038	MSN	0.0003419852525	0.0003198653711	0.0003641051339	0.9430696532	single
Q9UL46	PSME2	0.0003411725198	0.0002998182405	0.0003825267992	0.9434108257	single
P28070	PSMB4	0.0003384866275	0.0002871245679	0.0003898486871	0.9437493124	single
P35754	GLRX	0.000337616032	0.0002054198161	0.0004698122478	0.9440869284	single
P48426	PIP4K2A	0.0003354358767	0.0003121823606	0.0003586893929	0.9444223643	summed:2
Q04760	GLO1	0.0003350145169	0.0002923790252	0.0003776500086	0.9447573788	single
P25788	PSMA3	0.0003304881442	0.0002605347917	0.0004004414967	0.9450878669	summed:2
P60900	PSMA6	0.0003284324467	0.0002065047725	0.0004503601209	0.9454162994	single
O00233	PSMD9	0.000327171992	0.0003088168031	0.000345527181	0.9457434714	single
O95336	PGLS	0.000324401156	0.0002601112408	0.0003886910713	0.9460678725	single
P63208	SKP1	0.0003176864164	0.0002682981061	0.0003670747266	0.9463855589	single
Q562E7	WDR81	0.0003155149519	1.444073167e-05	0.0006165891722	0.9467010739	single
Q6ICL3	TANGO2	0.0003148194768	1.890368828e-05	0.0006107352653	0.9470158934	single
P09960	LTA4H	0.0003107193035	0.0002168843834	0.0004045542235	0.9473266127	single
P84077	ARF1	0.0003042558365	0.0002751210028	0.0003333906702	0.9476308685	single
P31946	YWHAB	0.0003025676055	0.0002707973865	0.0003343378245	0.9479334361	summed:2
Q16401	PSMD5	0.0003024348945	0.0002628019057	0.0003420678833	0.948235871	single
Q9UIA9	XPO7	0.0003020321149	0.0002855007478	0.0003185634819	0.9485379031	single
Q9NRV9	HEBP1	0.0003015321929	0.0002527319601	0.0003503324257	0.9488394353	single
P35998	PSMC2	0.0002991542974	0.0002102109626	0.0003880976322	0.9491385896	single
Q15257	PTPA	0.0002957464293	0.0002105023858	0.0003809904728	0.949434336	single
P23634	ATP2B4	0.0002955077296	0.0001030606478	0.0004879548114	0.9497298438	summed:3
O15067	PFAS	0.000293778387	0.0001943407884	0.0003932159856	0.9500236222	single
Q5H9R7	PPP6R3	0.0002920025177	0	0.0006665537751	0.9503156247	single
P18669	PGAM1	0.0002909300524	0.0002347183872	0.0003471417176	0.9506065547	single
P25789	PSMA4	0.0002878759042	0.0001526293541	0.0004231224542	0.9508944306	summed:3
Q9BS40	LXN	0.0002874643529	0.0001994036703	0.0003755250355	0.951181895	single
Q8WUM4	PDCD6IP	0.0002850902413	0.0002393794532	0.0003308010294	0.9514669852	single
Q9H4A3	WNK1	0.0002807732467	0.0001639312842	0.0003976152091	0.9517477585	single
P20618	PSMB1	0.0002794897985	0.0002464626867	0.0003125169102	0.9520272483	single
P48637	GSS	0.0002734214115	0.0002559873097	0.0002908555134	0.9523006697	single
Q9Y2V2	CARHSP1	0.0002733184285	0.0002106319538	0.0003360049032	0.9525739881	single
P36959	GMPR	0.0002669338341	0.0002395060398	0.0002943616285	0.9528409219	single
Q9UNS2	COPS3	0.0002660268097	0.0002178920735	0.000314161546	0.9531069487	single
P20073	ANXA7	0.0002628746712	0.0001931767432	0.0003325725993	0.9533698234	single
P48507	GCLM	0.0002621662188	0.0002403566608	0.0002839757768	0.9536319896	single
P34932	HSPA4	0.0002595077656	0.0002242406481	0.0002947748831	0.9538914974	single
O75347	TBCA	0.000259061936	0.0002099284685	0.0003081954035	0.9541505593	single
Q9C0C9	UBE2O	0.0002582251324	0.0001375137309	0.000378936534	0.9544087845	summed:2
Q9BWD1	ACAT2	0.0002568405536	0.0001771678857	0.0003365132215	0.954665625	single
Q6XQN6	NAPRT	0.0002568306272	0.0001640919412	0.0003495693131	0.9549224557	single
Q13616	CUL1	0.0002552567825	0.0002076725206	0.0003028410445	0.9551777124	single
P25787	PSMA2	0.000254147735	0.0002169242396	0.0002913712303	0.9554318602	single
P62195	PSMC5	0.0002536282819	0.0001508007532	0.0003564558106	0.9556854885	single
P09211	GSTP1	0.0002519352013	0.0001704798376	0.0003333905649	0.9559374237	single
P13796	LCP1	0.0002506780326	0	0.0005709063173	0.9561881017	single
P60842	EIF4A1	0.0002499561073	0.000144613356	0.0003552988585	0.9564380578	single
P63279	UBE2I	0.000249930194	0	0.0005276594207	0.956687988	single
P43487	RANBP1	0.0002470768404	0.0001708957728	0.000323257908	0.9569350648	single
P18577	RHCE	0.0002453335122	0.0001986227375	0.0002920442869	0.9571803983	summed:2
P49721	PSMB2	0.0002445092314	0.0002124262632	0.0002765921996	0.9574249076	single
P15374	UCHL3	0.0002438701087	0.0001595025884	0.000328237629	0.9576687777	summed:2
Q16531	DDB1	0.0002429474841	0.0001767381518	0.0003091568163	0.9579117252	summed:2
Q13098	GPS1	0.000242218128	0.0001058811566	0.0003785550993	0.9581539433	summed:2
P28072	PSMB6	0.0002420141155	0.0001976194312	0.0002864087999	0.9583959574	single
Q9BSL1	UBAC1	0.0002418415641	0.0002021983118	0.0002814848164	0.958637799	single
Q7Z6Z7	HUWE1	0.0002406880019	0.0002040002681	0.0002773757357	0.958878487	summed:2
O75368	SH3BGRL	0.0002390234305	0.000181101612	0.000296945249	0.9591175104	single
P22234	PAICS	0.0002389983121	0.0001344974486	0.0003434991755	0.9593565087	single
Q13618	CUL3	0.0002386987744	0.0001235339232	0.0003538636256	0.9595952075	single
P58546	MTPN	0.0002368464453	0.0002040323054	0.0002696605852	0.9598320539	single
Q96IU4	ABHD14B	0.000234284444	0.0001958954916	0.0002726733963	0.9600663384	single
P49720	PSMB3	0.0002287086813	0.0001888972297	0.0002685201329	0.9602950471	summed:2
P38606	ATP6V1A	0.0002258650196	0.0001550221061	0.0002967079331	0.9605209121	single
O43396	TXNL1	0.0002248428987	0.0002107098455	0.0002389759518	0.960745755	single
P07741	APRT	0.0002233905713	0.0001916115175	0.000255169625	0.9609691456	single
Q9Y4D1	DAAM1	0.0002225744388	0.0001854132646	0.0002597356129	0.96119172	single
P54920	NAPA	0.0002215358931	0.0002069389421	0.000236132844	0.9614132559	single
P17980	PSMC3	0.0002190245319	0.0001615549139	0.00027649415	0.9616322804	single
Q969T9	WBP2	0.0002162894203	0.0001854273015	0.000247151539	0.9618485698	single
O14618	CCS	0.0002154079969	0.0001797982189	0.0002510177749	0.9620639778	single
P50552	VASP	0.0002092818964	0	0.0004207058073	0.9622732597	single
Q13286	CLN3	0.0002088125224	0.0001567202845	0.0002609047603	0.9624820723	single
Q9H479	FN3K	0.0002072068309	7.258962687e-05	0.000341824035	0.9626892791	single
Q9UNM6	PSMD13	0.0002055649243	0.0001019847007	0.0003091451479	0.962894844	single
P46459	NSF	0.0002046065375	0.0001494331632	0.0002597799118	0.9630994505	summed:2
Q96P70	IPO9	0.0002018901317	0.0001438190684	0.000259961195	0.9633013407	single
Q9H299	SH3BGRL3	0.0002003127658	0.0001220313865	0.0002785941451	0.9635016534	summed:2
Q96GD0	PDXP	0.0001986426313	0.0001744732615	0.000222812001	0.9637002961	single
Q15631	TSN	0.0001971381895	0.0001508662573	0.0002434101217	0.9638974343	single
Q8WZ42	TTN	0.0001967635463	0.0001792105797	0.0002143165129	0.9640941978	single
Q15008	PSMD6	0.0001940505363	0.0001704727049	0.0002176283677	0.9642882483	single
P31947	SFN	0.0001925839129	9.141082587e-05	0.0002937569999	0.9644808323	single
P37802	TAGLN2	0.00019235262	0.0001564989367	0.0002282063032	0.9646731849	single
Q9UQ80	PA2G4	0.0001920255512	0.0001480095994	0.0002360415029	0.9648652104	single
P62191	PSMC1	0.0001915464663	0.0001670635939	0.0002160293387	0.9650567569	single
P50895	BCAM	0.0001909787924	0.0001147817082	0.0002671758766	0.9652477357	summed:2
P11413	G6PD	0.0001909009342	0.0001713205986	0.0002104812698	0.9654386366	single
P04080	CSTB	0.0001897787303	0.0001033686719	0.0002761887886	0.9656284154	single
P06744	GPI	0.0001882600271	0.0001363229334	0.0002401971208	0.9658166754	single
P27708	CAD	0.0001849690861	7.254535119e-05	0.000297392821	0.9660016445	single
Q16851	UGP2	0.0001836809386	0.0001491362395	0.0002182256377	0.9661853254	single
O43598	DNPH1	0.0001826321881	0.000139866028	0.0002253983481	0.9663679576	single
Q6B0K9	HBM	0.0001813730808	0.0001197048047	0.0002430413569	0.9665493307	single
Q9H3K6	BOLA2	0.0001812952631	0.0001462611057	0.0002163294205	0.9667306259	single
P62820	RAB1A	0.0001808768973	0.0001145572646	0.0002471965299	0.9669115028	single
Q99460	PSMD1	0.0001805840783	0.0001251997545	0.0002359684021	0.9670920869	single
Q9HA64	FN3KRP	0.000179962442	0.0001089260565	0.0002509988276	0.9672720494	single
Q15102	PAFAH1B3	0.0001791868413	0.0001474400619	0.0002109336207	0.9674512362	single
Q9HC38	GLOD4	0.0001790485404	0.0001344766051	0.0002236204757	0.9676302847	single
Q3LXA3	TKFC	0.000178896677	0.0001111180167	0.0002466753374	0.9678091814	single
Q96G03	PGM2	0.0001752894571	0.0001594854979	0.0001910934164	0.9679844709	single
P06132	UROD	0.0001739921721	0.000112692854	0.0002352914903	0.968158463	summed:2
O95747	OXSR1	0.0001711480149	0.0001230768148	0.0002192192151	0.9683296111	single
P07237	P4HB	0.0001704334569	8.431732111e-05	0.0002565495927	0.9685000445	single
Q9BT78	COPS4	0.0001691188602	0.0001138542065	0.0002243835139	0.9686691634	single
O00231	PSMD11	0.0001681988277	0.000125167469	0.0002112301863	0.9688373622	single
Q8IYT4	KATNAL2	0.0001665654055	0.0001008963888	0.0002322344222	0.9690039276	single
O14744	PRMT5	0.0001660773026	0.0001519660861	0.0001801885192	0.9691700049	single
P61006	RAB8A	0.0001646204338	5.656246814e-06	0.0003235846207	0.9693346253	single
O14980	XPO1	0.0001640499963	0.0001341060355	0.0001939939572	0.9694986753	single
P51790	CLCN3	0.0001616177582	0	0.0004076811175	0.9696602931	single
O00299	CLIC1	0.0001609308526	0.0001179223478	0.0002039393574	0.969821224	single
P62333	PSMC6	0.0001607059551	0.0001401437346	0.0001812681756	0.9699819299	single
P16930	FAH	0.000160023515	0.0001020748566	0.0002179721733	0.9701419534	single
Q14C86	GAPVD1	0.0001587808031	0.0001487136967	0.0001688479095	0.9703007342	summed:2
P33527	ABCC1	0.0001562320098	4.619293364e-05	0.0002662710859	0.9704569662	single
Q9H3N1	TMX1	0.0001534640184	9.703284474e-05	0.000209895192	0.9706104303	single
Q93008	USP9X	0.000151998017	7.786340671e-05	0.0002261326274	0.9707624283	single
Q99436	PSMB7	0.0001505890238	0.0001195512405	0.0001816268071	0.9709130173	single
P02724	GYPA	0.0001497058693	6.643692855e-05	0.00023297481	0.9710627232	single
Q9Y4X5	ARIH1	0.000149257933	9.793873832e-05	0.0002005771278	0.9712119811	single
P14868	DARS1	0.0001473046159	0.0001031494589	0.0001914597728	0.9713592857	single
Q9Y230	RUVBL2	0.0001472726273	6.930422843e-05	0.0002252410262	0.9715065583	single
P00738	HP	0.0001448295915	0	0.0003884937009	0.9716513879	single
O00410	IPO5	0.0001442998908	0.0001155391112	0.0001730606704	0.9717956878	summed:2
B2RUZ4	SMIM1	0.0001420744026	8.447860618e-05	0.000199670199	0.9719377622	single
Q14344	GNA13	0.0001390723211	3.007892985e-05	0.0002480657123	0.9720768345	single
Q99733	NAP1L4	0.0001383652123	7.697166009e-05	0.0001997587646	0.9722151998	summed:2
O43242	PSMD3	0.0001382490588	8.738561825e-05	0.0001891124993	0.9723534488	single
O76003	GLRX3	0.0001377856738	0.0001177833213	0.0001577880263	0.9724912345	single
Q8TEX9	IPO4	0.0001376911472	0	0.0004075727522	0.9726289256	single
Q5VYK3	ECPAS	0.0001363389984	0.0001042335326	0.0001684444641	0.9727652646	single
P08237	PFKM	0.0001348982711	9.086320528e-05	0.0001789333369	0.9729001629	single
Q8TAV4	STOML3	0.0001333756747	4.427701126e-05	0.0002224743381	0.9730335386	single
P27348	YWHAQ	0.0001331565845	0.0001095017581	0.0001568114108	0.9731666952	single
Q9UKV8	AGO2	0.0001328379972	8.740185688e-05	0.0001782741375	0.9732995332	single
Q16658	FSCN1	0.0001326767139	0.0001211614734	0.0001441919544	0.9734322099	single
P52565	ARHGDIA	0.0001319510397	0.0001082778397	0.0001556242396	0.9735641609	single
O60256	PRPSAP2	0.0001315669719	0.0001128998012	0.0001502341426	0.9736957279	single
Q9NXU5	ARL15	0.0001314074463	0	0.0002852290084	0.9738271353	single
Q96F85	CNRIP1	0.000130859073	9.713954125e-05	0.0001645786047	0.9739579944	single
P62701	RPS4X	0.0001283281802	5.146208193e-05	0.0002051942784	0.9740863226	single
O75083	WDR1	0.0001274510687	0.0001009046453	0.0001539974921	0.9742137737	single
